rely_scaled,data_scaled,cplx_scaled,time_scaled,stor_scaled,virt_scaled,turn_scaled,acap_scaled,aexp_scaled,pcap_scaled,Vexp_scaled,lexp_scaled,modp_scaled,tool_scaled,sced_scaled,ksloc_scaled,actual_effort
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.7512364576303657,8.4
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.7377452312137773,10.8
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.7169894982651798,18.0
-0.7833054910487691,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,-0.47194205427045277,-1.7993521504794354,-0.6605303201680166,-0.4016096644512477,-0.5153379602003159,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.7118005650280304,24.0
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.6734024590731248,25.2
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.6941581920217224,31.2
-0.7833054910487691,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,-0.47194205427045277,-1.7993521504794354,0.706084135352016,-0.4016096644512477,2.453008690553501,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.6567978727142467,36.0
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.6889692587845729,36.0
0.7559411070819984,-0.035572775189801245,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,1.2796550322231002,0.5114673514530296,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,0.7214731442804412,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.7066116317908809,42.0
-0.7833054910487691,-0.035572775189801245,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,1.2796550322231002,0.5114673514530296,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,0.7214731442804412,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.6910448320794328,42.0
-0.7833054910487691,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,-0.47194205427045277,-1.7993521504794354,-0.6605303201680166,-0.4016096644512477,-0.5153379602003159,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.5665104343878472,48.0
-0.7833054910487691,-0.035572775189801245,-1.4293831301546105,-0.5981440180072757,-0.4694308599750653,1.2796550322231002,0.5114673514530296,0.9141814617686371,-0.37881097904829947,-0.6605303201680166,-0.4016096644512477,0.7214731442804412,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.6702890991308352,48.0
-0.7833054910487691,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,-0.47194205427045277,-1.7993521504794354,-0.6605303201680166,-0.4016096644512477,-0.5153379602003159,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.6183997667593412,48.0
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.6661379525411156,50.0
-0.7833054910487691,-0.035572775189801245,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,1.2796550322231002,0.5114673514530296,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,0.7214731442804412,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.6391554997079388,60.0
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.62877763323364,60.0
0.7559411070819984,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,0.9141814617686371,1.0417301923828348,0.706084135352016,-0.4016096644512477,-0.5153379602003159,-0.5654461955148178,0.3391511081780567,1.1271519258821532,-0.5696237943301369,60.0
-0.7833054910487691,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,3.7032878953588524,-0.5619149403488882,-0.9606527006996045,-0.47194205427045277,-0.37881097904829947,0.706084135352016,-0.4016096644512477,-0.5153379602003159,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.4367871034591123,60.0
-0.7833054910487691,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,-0.47194205427045277,-0.37881097904829947,-0.6605303201680166,-0.4016096644512477,-0.5153379602003159,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.4471649699334111,60.0
-0.7833054910487691,2.0987937361983295,0.09303677178520768,1.5423315931519594,1.0953386732751533,-0.5619149403488882,1.3041473795352179,-1.9570743928837635,-0.37881097904829947,0.706084135352016,2.0080483222562493,-0.5153379602003159,-1.6598581868338187,-1.7199806200458576,1.1271519258821532,-0.6412310730027986,62.0
-0.7833054910487691,2.0987937361983295,0.09303677178520768,1.5423315931519594,1.0953386732751533,-0.5619149403488882,1.3041473795352179,-1.9570743928837635,-0.37881097904829947,0.706084135352016,2.0080483222562493,-0.5153379602003159,-1.6598581868338187,-1.7199806200458576,1.1271519258821532,-0.6142486201696217,70.0
-0.7833054910487691,-0.8359602169603515,0.09303677178520768,-0.5981440180072757,-0.4694308599750653,-0.5619149403488882,-0.9606527006996045,-0.47194205427045277,-1.7993521504794354,-2.222375412190911,-0.4016096644512477,-0.5153379602003159,0.5289657958041817,0.3391511081780567,-0.9862579351468878,-0.5665104343878472,72.0
